image_name,gender,age_group,emoticon,ornaments,character_name,face_pos_1x,face_pos_1y,face_pos_2x,face_pos_2y
data (9365).jpg,1,5,3,5,-1,1577,271,1701,412
data (9367).jpg,1,4,5,5,-1,1186,230,1352,456
data (9368).jpg,1,4,5,5,-1,1147,225,1323,434
data (9369).jpg,1,4,5,5,-1,871,308,1072,575
data (9369).jpg,1,4,4,5,-1,1587,232,1757,439
data (9372).jpg,1,4,6,5,-1,1415,330,1645,705
data (9372).jpg,1,4,5,5,-1,983,345,1191,774
data (9373).jpg,1,4,4,5,-1,1115,313,1236,437
data (9375).jpg,1,5,3,5,-1,1040,304,1306,582
data (9377).jpg,1,5,3,5,-1,1370,355,1515,539
data (9377).jpg,1,4,3,5,-1,855,313,974,500
data (9378).jpg,1,4,6,5,-1,1111,252,1355,490
data (9379).jpg,1,4,4,5,-1,1114,392,1281,639
data (9381).jpg,1,4,5,5,-1,1130,338,1270,556
data (9381).jpg,1,4,5,5,-1,878,405,967,585
data (9381).jpg,1,4,5,5,-1,698,473,791,622
data (9381).jpg,1,5,6,5,-1,1322,300,1504,611
data (9382).jpg,1,4,6,5,-1,830,70,1378,858
data (9383).jpg,1,4,6,5,-1,930,116,1330,757
data (9384).jpg,1,4,3,5,-1,900,276,1128,550
data (9385).jpg,1,4,2,1,-1,1100,312,1415,739
data (9386).jpg,1,4,1,5,-1,989,324,1256,768
data (9387).jpg,1,4,2,5,-1,787,378,1025,690
data (9387).jpg,1,4,5,5,-1,1471,287,1595,434
data (9388).jpg,1,4,6,5,-1,1378,265,1545,453
data (9389).jpg,2,3,3,5,-1,1246,214,1566,660
data (9390).jpg,1,4,1,5,-1,976,273,1167,555
data (9392).jpg,1,4,6,5,-1,984,353,1119,576
data (9393).jpg,1,5,6,5,-1,852,241,1045,489
data (9394).jpg,1,4,6,5,-1,898,74,1490,860
data (9395).jpg,1,4,6,5,-1,944,206,1065,347
data (9395).jpg,1,5,5,5,-1,1550,272,1659,398
data (9396).jpg,1,5,3,5,-1,1124,259,1315,484
data (9397).jpg,1,3,6,1,-1,1090,200,1293,432
data (9398).jpg,1,5,5,5,-1,792,342,939,523
data (9398).jpg,1,5,5,5,-1,1243,275,1389,460
data (9399).jpg,1,4,5,5,-1,1123,295,1340,553
data (9400).jpg,1,4,5,5,-1,1245,222,1412,442
data (9401).jpg,1,4,4,5,-1,1265,235,1350,355
data (9402).jpg,1,5,5,5,-1,1191,191,1288,361
data (9403).jpg,1,5,1,5,-1,1319,232,1459,472
data (9403).jpg,2,3,3,5,-1,896,221,1020,424
data (9404).jpg,2,5,5,5,-1,1114,265,1272,468
data (9406).jpg,1,4,5,5,-1,749,172,1095,701
data (9408).jpg,1,4,3,5,-1,937,232,1252,543
data (9411).jpg,1,4,4,1,-1,575,212,824,489
data (9412).jpg,1,5,4,5,-1,725,1040,783,1099
data (9412).jpg,1,4,5,5,-1,609,1039,658,1096
data (9412).jpg,1,4,5,5,-1,381,1166,420,1214
data (9412).jpg,1,4,5,5,-1,197,1041,240,1079
data (9414).jpg,1,4,5,1,-1,720,1005,793,1135
data (9414).jpg,1,4,4,5,-1,246,1030,296,1087
data (9415).jpg,2,3,5,1,-1,426,850,666,1135
data (9416).jpg,1,3,5,5,-1,334,807,790,1390
data (9417).jpg,1,4,5,1,-1,1164,192,1296,357
data (9424).jpg,1,4,4,5,-1,407,1061,570,1270
data (9425).jpg,1,4,4,5,-1,414,1029,506,1148
data (9427).jpg,2,4,4,5,-1,457,956,656,1167
data (9430).jpg,2,1,5,5,-1,438,1049,816,1574
data (9433).jpg,1,5,5,5,-1,445,171,661,474
data (9433).jpg,1,4,5,5,-1,690,157,1009,525
data (9433).jpg,1,5,5,5,-1,1257,181,1532,516
data (9433).jpg,1,5,5,5,-1,1658,193,1938,555
data (9434).jpg,1,4,5,5,-1,1153,340,1279,488
data (9434).jpg,1,4,6,5,-1,594,211,740,397
data (9434).jpg,1,4,6,5,-1,1765,256,1896,430
data (9436).jpg,1,4,4,5,-1,1137,235,1259,390
data (9437).jpg,1,4,4,5,-1,894,628,997,724
data (9437).jpg,1,3,4,5,-1,625,271,701,336
data (9437).jpg,1,3,4,5,-1,1970,416,2072,516
data (9438).jpg,1,4,6,5,-1,1488,302,1822,704
data (9443).jpg,1,3,6,5,-1,2006,447,2108,582
data (9443).jpg,1,4,6,5,-1,2058,199,2145,325
data (9443).jpg,1,3,1,5,-1,1233,381,1346,521
data (9443).jpg,1,4,3,5,-1,242,94,331,223
data (9445).jpg,1,3,3,5,-1,771,79,926,246
data (9446).jpg,1,3,3,5,-1,754,552,875,689
data (9446).jpg,1,4,6,5,-1,1072,516,1210,669
data (9447).jpg,1,4,6,5,-1,1785,296,2041,578
data (9447).jpg,1,4,5,5,-1,1254,261,1505,527
data (9448).jpg,1,4,6,5,-1,675,323,910,649
data (9448).jpg,1,4,5,5,-1,1514,394,1772,709
data (9449).jpg,1,3,5,5,-1,1117,204,1382,497
data (9451).jpg,1,4,5,5,-1,554,245,717,422
data (9451).jpg,1,3,5,5,-1,1117,116,1257,301
data (9451).jpg,1,3,5,5,-1,1688,212,1862,410
data (9452).jpg,1,4,5,1,-1,640,51,826,287
data (9454).jpg,1,4,5,1,-1,570,389,731,577
data (9454).jpg,1,4,4,5,-1,1544,171,1707,347
data (9455).jpg,1,4,4,5,-1,720,383,846,515
data (9455).jpg,1,4,4,5,-1,1305,216,1437,384
data (9456).jpg,1,4,5,1,-1,1202,102,1468,407
data (9457).jpg,1,4,4,5,-1,832,166,980,373
data (9457).jpg,1,4,4,5,-1,1135,188,1291,367
data (9457).jpg,1,4,4,5,-1,1397,214,1573,390
data (9458).jpg,1,4,5,5,-1,1150,283,1324,514
data (9459).jpg,1,4,3,5,-1,1264,192,1502,517
data (9459).jpg,1,4,1,1,-1,745,213,1037,496
data (9460).jpg,1,4,5,5,-1,442,113,520,213
data (9460).jpg,1,4,5,5,-1,652,178,712,275
data (9460).jpg,1,4,5,5,-1,863,168,925,259
data (9460).jpg,1,4,5,5,-1,1162,169,1229,259
data (9460).jpg,1,4,3,5,-1,1501,221,1578,313
data (9460).jpg,1,4,6,5,-1,1946,265,2014,354
data (9461).jpg,1,4,4,5,-1,1034,148,1410,834
data (9463).jpg,1,5,5,5,-1,953,305,1101,524
data (9463).jpg,1,4,3,1,-1,1654,204,1794,386
data (9463).jpg,1,4,5,1,-1,774,101,877,257
data (9463).jpg,1,4,3,5,-1,237,213,333,364
data (9464).jpg,1,4,5,5,-1,1030,298,1307,627
data (9465).jpg,1,5,5,1,-1,985,263,1412,672
data (9466).jpg,1,4,6,1,-1,1041,301,1356,627
data (9467).jpg,1,4,5,5,-1,1120,269,1446,691
data (9468).jpg,1,4,6,1,-1,1067,196,1324,492
data (9469).jpg,1,5,5,5,-1,1019,231,1287,564
data (9472).jpg,1,3,6,5,-1,1091,170,1333,459
data (9473).jpg,1,4,5,1,-1,1065,207,1508,627
data (9474).jpg,2,5,4,5,-1,1626,92,1971,504
data (9480).jpg,1,3,5,5,-1,459,434,608,617
data (9481).jpg,1,3,6,5,-1,492,446,627,609
data (9482).jpg,1,4,5,5,-1,463,408,656,638
data (9483).jpg,1,4,4,5,-1,379,543,610,852
data (9484).jpg,1,4,4,5,-1,363,760,649,1124
data (9486).jpg,1,5,2,5,-1,328,707,745,1212
data (9487).jpg,1,4,4,5,-1,563,1094,752,1370
data (9488).jpg,1,4,4,5,-1,227,983,791,1576
data (9491).jpg,1,4,4,5,-1,333,1141,422,1238
data (9497).jpg,2,3,3,5,-1,561,530,720,746
data (9500).jpg,2,3,1,5,-1,268,867,737,1429
data (9508).jpg,2,3,4,1,-1,601,668,774,872
data (9509).jpg,2,4,4,5,-1,378,845,604,1169
data (9511).jpg,1,3,4,1,-1,408,964,756,1391
data (9512).jpg,1,3,4,1,-1,525,716,750,1004
data (9513).jpg,1,3,6,1,-1,492,971,597,1106
data (9514).jpg,1,3,6,5,-1,461,694,658,914
data (9515).jpg,1,2,6,5,-1,110,1056,607,1717
data (9518).jpg,1,3,6,5,-1,439,636,612,843
data (9520).jpg,1,4,4,1,-1,579,803,871,1125
data (9522).jpg,1,4,4,1,-1,501,321,627,494
data (9524).jpg,1,3,4,5,-1,216,1187,337,1322
data (9524).jpg,1,4,4,5,-1,650,1123,765,1271
data (9528).jpg,1,4,3,5,-1,1010,321,1269,669
data (9528).jpg,1,3,5,1,-1,452,444,655,656
data (9529).jpg,1,4,5,5,-1,1268,331,1462,609
data (9530).jpg,1,4,5,5,-1,980,275,1111,453
data (9531).jpg,1,4,4,5,-1,1472,255,1564,426
data (9532).jpg,1,4,6,5,-1,813,307,942,462
data (9533).jpg,1,4,3,5,-1,466,357,906,822
data (9534).jpg,1,4,5,5,-1,725,277,821,421
data (9536).jpg,1,4,2,5,-1,1023,354,1495,842
data (9537).jpg,1,4,5,5,-1,896,280,1147,617
data (9538).jpg,1,4,5,5,-1,1096,252,1482,804
data (9539).jpg,1,4,3,5,-1,611,295,910,670
data (9539).jpg,1,4,5,5,-1,1250,169,1550,500
data (9540).jpg,1,4,3,5,-1,551,297,913,760
data (9540).jpg,1,4,5,5,-1,1224,231,1560,686
data (9541).jpg,1,4,6,5,-1,772,293,1157,766
data (9542).jpg,2,3,6,5,-1,285,456,929,1172
data (9543).jpg,2,3,2,5,-1,310,525,876,1211
data (9544).jpg,2,3,2,5,-1,342,449,912,1109
data (9545).jpg,2,3,2,5,-1,290,425,878,1206
data (9546).jpg,2,3,2,5,-1,366,431,952,1189
data (9547).jpg,2,3,2,5,-1,415,535,895,1208
data (9548).jpg,2,3,2,5,-1,407,503,853,1166
data (9549).jpg,2,3,3,5,-1,447,597,857,1233
data (9550).jpg,2,3,6,5,-1,327,759,774,1263
data (9551).jpg,2,3,6,5,-1,314,602,832,1218
data (9552).jpg,2,3,6,5,-1,229,572,800,1314
data (9554).jpg,2,3,1,5,-1,523,187,754,450
data (9555).jpg,1,4,5,1,-1,500,143,681,350
data (9556).jpg,2,3,3,5,-1,262,531,1022,1300
data (9557).jpg,1,2,6,1,-1,233,564,789,1191
data (9558).jpg,1,2,6,1,-1,307,91,800,659
data (9558).jpg,2,3,3,5,-1,152,1859,281,1995
data (9559).jpg,1,4,6,1,-1,228,513,679,1064
data (9560).jpg,1,4,6,5,-1,257,796,872,1517
data (9561).jpg,2,1,6,5,-1,389,469,589,712
data (9561).jpg,2,1,6,5,-1,639,504,757,654
data (9562).jpg,2,1,5,5,-1,471,499,624,682
data (9562).jpg,2,1,5,5,-1,668,568,753,673
data (9563).jpg,2,1,6,5,-1,522,564,646,718
data (9563).jpg,1,1,5,1,-1,666,550,761,656
data (9563).jpg,2,1,5,1,-1,775,590,840,676
data (9564).jpg,1,1,6,1,-1,488,482,635,660
data (9564).jpg,2,1,5,1,-1,692,574,776,690
data (9565).jpg,2,1,5,1,-1,400,489,586,669
data (9565).jpg,1,1,5,5,-1,608,437,703,565
data (9566).jpg,1,1,6,5,-1,408,438,569,636
data (9567).jpg,1,4,5,5,-1,353,359,850,1023
data (9568).jpg,1,4,6,5,-1,354,387,792,995
data (9569).jpg,1,4,1,5,-1,750,176,833,277
data (9570).jpg,1,4,6,5,-1,1625,154,1770,345
data (9571).jpg,1,4,4,1,-1,1028,217,1262,475
data (9572).jpg,1,4,3,5,-1,352,521,593,879
data (9574).jpg,1,3,6,5,-1,349,836,656,1250
data (9575).jpg,1,3,6,5,-1,341,840,649,1247
data (9577).jpg,1,5,5,1,-1,415,1025,550,1167
data (9578).jpg,2,2,5,5,-1,197,1036,384,1274
data (9579).jpg,1,4,5,1,-1,571,971,673,1080
data (9582).jpg,1,4,5,4,-1,422,193,650,407
data (9583).jpg,1,4,5,4,-1,1000,152,1407,580
data (9584).jpg,1,4,5,1,-1,265,217,598,555
data (9586).jpg,1,4,5,1,-1,487,243,620,397
data (9587).jpg,1,3,5,1,-1,360,619,609,902
data (9589).jpg,1,3,4,5,-1,114,843,189,947
data (9590).jpg,1,4,5,5,-1,422,884,573,1084
data (9591).jpg,1,4,4,5,-1,836,659,986,837
data (9591).jpg,1,4,5,5,-1,585,942,720,1123
data (9592).jpg,1,4,4,5,-1,596,743,761,920
data (9592).jpg,1,4,5,5,-1,188,1027,300,1219
data (9593).jpg,1,4,4,5,-1,520,617,843,1012
data (9594).jpg,1,4,6,5,-1,532,446,730,762
data (9595).jpg,1,4,4,5,-1,798,423,980,737
data (9595).jpg,1,4,5,5,-1,91,622,258,886
data (9596).jpg,1,3,1,1,-1,859,779,1050,1040
data (9596).jpg,1,4,5,5,-1,208,273,400,579
data (9599).jpg,1,4,3,5,-1,692,244,786,394
data (9604).jpg,2,4,6,1,-1,342,662,610,1044
data (9605).jpg,1,3,4,5,-1,224,443,349,631
data (9606).jpg,1,4,1,5,-1,128,938,242,1068
data (9606).jpg,1,3,6,5,-1,843,973,930,1077
data (9608).jpg,1,4,5,5,-1,364,932,460,1071
data (9609).jpg,1,4,5,5,-1,168,905,292,1057
data (9609).jpg,1,4,4,5,-1,781,925,921,1103
data (9615).jpg,1,3,5,1,-1,411,636,690,990
data (9620).jpg,1,4,3,5,-1,196,498,928,1415
data (9622).jpg,2,3,5,1,-1,1062,178,1190,301
data (9622).jpg,2,4,4,5,-1,1606,150,1723,278
data (9623).jpg,2,3,3,5,-1,1045,246,1273,562
data (9624).jpg,1,4,5,2,-1,1520,504,1787,846
data (9624).jpg,1,4,5,2,-1,676,342,865,592
data (9627).jpg,1,4,4,5,-1,434,443,697,788
data (9629).jpg,1,3,1,5,-1,577,405,813,680
data (9632).jpg,1,4,4,1,-1,465,705,715,1020
data (9632).jpg,1,4,4,1,-1,872,958,1080,1286
data (9633).jpg,1,4,4,1,-1,257,698,501,1016
data (9633).jpg,1,4,4,1,-1,687,976,912,1277
data (9635).jpg,1,5,4,5,-1,318,512,588,780
data (9639).jpg,2,4,5,5,-1,493,187,583,306
data (9640).jpg,1,5,4,1,-1,567,353,762,589
data (9641).jpg,1,4,3,5,-1,560,464,758,697
data (9641).jpg,1,4,5,5,-1,749,1589,856,1720
data (9642).jpg,1,4,3,5,-1,537,280,1000,678
data (9643).jpg,1,4,3,5,-1,1178,238,1516,636
data (9647).jpg,1,2,1,5,-1,573,693,684,820
data (9648).jpg,2,4,5,6,-1,243,881,827,1454
data (9649).jpg,1,4,5,5,-1,399,614,771,1183
data (9650).jpg,1,4,5,5,-1,406,829,704,1253
data (9651).jpg,1,5,5,5,-1,350,922,806,1629
data (9652).jpg,1,5,4,5,-1,113,833,557,1406
data (9653).jpg,1,4,3,5,-1,300,846,731,1356
data (9654).jpg,2,4,5,1,-1,431,846,872,1429
data (9657).jpg,1,4,4,5,-1,593,332,700,467
data (9658).jpg,1,3,3,5,-1,1218,361,1396,595
data (9659).jpg,1,3,6,5,-1,914,353,1131,637
data (9661).jpg,1,3,6,5,-1,964,186,1108,374
data (9662).jpg,1,4,5,5,-1,1074,116,1298,385
data (9663).jpg,1,4,3,5,-1,1223,250,1467,591
data (9664).jpg,1,4,5,5,-1,1245,196,1372,404
data (9665).jpg,1,4,5,5,-1,1257,263,1500,580
data (9667).jpg,1,4,5,5,-1,1245,324,1426,556
data (9668).jpg,1,4,6,5,-1,1084,228,1247,409
data (9669).jpg,1,4,6,5,-1,1254,272,1377,443
data (9670).jpg,2,3,6,5,-1,1143,309,1460,703
data (9671).jpg,1,3,6,5,-1,913,342,1165,622
data (9672).jpg,2,3,6,5,-1,1194,311,1456,691
data (9673).jpg,1,4,5,1,-1,377,554,656,898
data (9676).jpg,1,3,5,1,-1,434,760,505,864
data (9677).jpg,1,3,6,5,-1,543,691,645,824
data (9678).jpg,1,4,5,5,-1,432,744,696,1112
data (9679).jpg,1,4,5,5,-1,291,748,632,1180
data (9681).jpg,1,3,5,1,-1,392,812,768,1226
data (9683).jpg,1,3,5,1,-1,462,844,746,1218
data (9684).jpg,1,3,4,5,-1,408,712,637,1012
data (9685).jpg,2,2,4,5,-1,469,732,704,1004
data (9688).jpg,1,5,3,5,-1,442,774,671,1066
data (9689).jpg,1,4,5,6,-1,606,745,769,934
data (9690).jpg,1,4,5,1,-1,417,770,669,1021
data (9692).jpg,1,4,4,1,-1,431,739,643,979
data (9694).jpg,1,3,5,1,-1,389,794,527,945
data (9694).jpg,1,3,1,5,-1,742,827,841,963
data (9695).jpg,1,3,5,1,-1,278,736,542,1034
data (9695).jpg,1,3,5,5,-1,730,678,970,986
data (9696).jpg,1,4,5,1,-1,433,692,887,1237
data (9701).jpg,2,3,3,5,-1,1357,366,1676,752
data (9705).jpg,1,4,5,1,-1,322,750,998,1631
data (9706).jpg,1,4,5,1,-1,221,842,911,1667
data (9709).jpg,1,2,5,1,-1,218,832,340,1010
data (9709).jpg,1,2,5,1,-1,487,883,616,1054
data (9710).jpg,1,5,4,5,-1,400,782,604,1008
data (9711).jpg,1,3,5,1,-1,361,588,677,958
data (9713).jpg,1,3,2,5,-1,922,298,1127,600
data (9713).jpg,1,3,2,5,-1,1265,360,1468,603
data (9714).jpg,1,4,6,5,-1,1226,327,1446,613
data (9718).jpg,1,4,1,1,-1,857,948,1042,1146
data (9719).jpg,2,3,5,1,-1,665,835,962,1200
data (9719).jpg,1,4,1,1,-1,141,940,280,1152
data (9721).jpg,1,4,3,1,-1,766,541,882,712
data (9722).jpg,1,4,4,1,-1,306,558,487,751
data (9723).jpg,1,4,6,1,-1,389,726,636,989
data (9724).jpg,1,4,4,1,-1,478,442,682,704
data (9725).jpg,1,3,5,1,-1,284,89,625,381
data (9725).jpg,1,3,3,5,-1,611,673,850,973
data (9727).jpg,2,1,5,5,-1,323,542,521,866
data (9728).jpg,1,4,4,5,-1,1492,653,1637,874
data (9729).jpg,1,4,6,5,-1,898,628,1070,823
data (9729).jpg,1,4,2,5,-1,446,642,598,822
data (9729).jpg,1,4,3,5,-1,1418,630,1547,800
data (9729).jpg,1,4,5,5,-1,1767,650,1908,823
data (9730).jpg,1,4,6,5,-1,814,324,1332,974
data (9731).jpg,1,4,5,5,-1,1147,78,1353,318
data (9733).jpg,1,5,3,5,-1,1428,227,1590,443
data (9734).jpg,1,4,1,5,-1,919,185,1040,349
data (9734).jpg,1,5,5,5,-1,1645,375,1769,573
data (9735).jpg,1,5,5,5,-1,1063,316,1435,763
data (9736).jpg,1,4,3,5,-1,986,232,1286,611
data (9737).jpg,1,3,6,5,-1,454,344,634,572
data (9737).jpg,1,4,3,5,-1,1096,332,1470,681
data (9738).jpg,1,4,5,5,-1,1197,493,1373,737
data (9739).jpg,1,4,5,5,-1,945,490,1222,775
data (9739).jpg,1,3,3,5,-1,721,705,914,957
data (9740).jpg,1,4,5,5,-1,1098,198,1217,376
data (9741).jpg,1,3,6,1,-1,1031,276,1234,473
data (9742).jpg,1,3,1,5,-1,711,325,822,583
data (9742).jpg,1,3,5,5,-1,1327,243,1500,496
data (9745).jpg,1,5,4,5,-1,1262,354,1515,620
data (9745).jpg,1,4,4,5,-1,770,623,967,817
data (9746).jpg,1,5,4,5,-1,874,294,1013,434
data (9747).jpg,1,5,4,5,-1,879,295,1016,423
data (9748).jpg,1,3,4,1,-1,216,253,423,493
data (9749).jpg,1,3,4,1,-1,580,78,1050,676
data (9751).jpg,1,3,4,1,-1,554,145,976,666
data (9752).jpg,1,3,4,1,-1,577,260,992,747
data (9754).jpg,1,5,4,1,-1,398,263,508,385
data (9754).jpg,1,5,4,1,-1,54,864,101,910
data (9755).jpg,1,5,4,1,-1,855,349,1068,583
data (9756).jpg,1,3,6,5,-1,286,358,835,1080
data (9757).jpg,1,3,6,5,-1,311,693,716,1208
data (9758).jpg,1,4,5,5,-1,398,700,635,979
data (9767).jpg,2,2,5,5,-1,307,641,497,891
data (9769).jpg,1,1,5,5,-1,531,947,748,1213
data (9771).jpg,1,1,4,5,-1,310,745,543,975
data (9772).jpg,1,1,4,5,-1,645,748,931,1071
data (9773).jpg,2,1,5,5,-1,669,649,877,918
data (9774).jpg,1,1,6,5,-1,698,602,888,854
data (9775).jpg,1,1,1,5,-1,350,688,678,1004
data (9776).jpg,1,2,5,5,-1,322,614,611,940
data (9777).jpg,1,4,6,1,-1,466,910,606,1063
data (9778).jpg,2,3,6,1,-1,1074,216,1241,421
data (9778).jpg,1,3,6,5,-1,1735,263,1921,589
data (9780).jpg,1,3,3,5,-1,850,288,1152,670
data (9781).jpg,2,5,4,5,-1,1148,182,1340,456
data (9782).jpg,2,5,4,5,-1,1084,275,1444,724
data (9784).jpg,1,4,5,5,-1,346,819,606,1159
data (9786).jpg,1,4,4,5,-1,472,813,653,1061
data (9790).jpg,1,3,3,5,-1,499,777,632,933
data (9791).jpg,1,3,3,5,-1,37,799,353,1244
data (9793).jpg,1,4,6,1,-1,538,785,730,1088
data (9796).jpg,1,5,4,5,-1,109,1129,229,1258
data (9797).jpg,2,5,4,3,-1,542,1215,767,1538
data (9798).jpg,2,5,4,3,-1,395,1288,624,1578
data (9799).jpg,1,3,4,1,-1,729,826,911,1046
data (9800).jpg,1,3,4,1,-1,742,867,911,1057
data (9802).jpg,1,4,4,5,-1,360,1229,994,2068
data (9804).jpg,1,4,3,5,-1,235,641,735,1220
data (9806).jpg,1,4,5,5,-1,550,797,772,1136
data (9808).jpg,1,4,5,5,-1,1027,151,1211,356
data (9808).jpg,2,1,3,5,-1,1331,706,1475,879
data (9809).jpg,2,1,4,5,-1,1057,204,1587,781
data (9810).jpg,2,1,5,5,-1,1247,218,1501,681
data (9811).jpg,1,4,5,5,-1,1303,307,1728,751
data (9812).jpg,1,4,4,5,-1,1844,165,2045,459
data (9813).jpg,2,1,5,5,-1,1296,338,1683,977
data (9814).jpg,2,1,4,5,-1,1240,310,1565,680
data (9817).jpg,1,4,1,5,-1,1330,120,1476,286
data (9819).jpg,1,5,5,5,-1,1062,172,1518,748
data (9821).jpg,2,3,6,5,-1,969,200,1276,687
data (9822).jpg,2,3,6,5,-1,964,266,1369,753
data (9823).jpg,1,2,4,5,-1,160,1018,784,1728
data (9835).jpg,1,3,6,5,-1,814,336,1118,746
data (9836).jpg,1,3,6,5,-1,790,231,966,469
data (9838).jpg,1,4,4,5,-1,1347,306,1820,952
data (9839).jpg,1,4,5,5,-1,1172,302,1581,850
data (9852).jpg,2,5,4,5,-1,1292,288,1414,427
data (9852).jpg,2,5,4,5,-1,1906,351,2106,603
data (9854).jpg,1,4,5,5,-1,1608,195,1803,367
data (9859).jpg,1,4,5,5,-1,491,595,669,812
data (9862).jpg,1,4,5,5,-1,598,757,667,832
data (9863).jpg,1,4,5,5,-1,357,601,536,850
data (9865).jpg,1,3,6,1,-1,556,752,759,1103
data (9868).jpg,1,5,2,1,-1,1118,248,1544,832
data (9869).jpg,1,4,3,5,-1,646,252,890,763
data (9869).jpg,1,4,1,5,-1,1255,60,1515,655
data (9870).jpg,1,5,2,1,-1,762,292,1256,843
data (9871).jpg,1,4,1,5,-1,1034,74,1601,866
data (9872).jpg,1,3,1,5,-1,1296,148,1656,571
data (9873).jpg,1,4,4,5,-1,949,17,1617,788
data (9874).jpg,1,4,4,5,-1,927,107,1532,877
data (9875).jpg,1,4,5,5,-1,1183,236,1773,1018
data (9876).jpg,1,4,5,5,-1,1061,158,1567,819
data (9877).jpg,1,4,3,5,-1,1076,39,1605,731
data (9878).jpg,1,4,4,5,-1,1047,301,1301,636
data (9878).jpg,2,4,4,1,-1,714,1,996,308
data (9880).jpg,2,4,1,1,-1,1150,224,1278,419
data (9880).jpg,1,4,4,1,-1,1578,48,1716,259
data (9881).jpg,1,4,4,1,-1,1544,67,1702,266
data (9881).jpg,2,4,4,1,-1,1098,219,1209,374
data (9882).jpg,1,4,5,5,-1,1178,74,1739,774
data (9883).jpg,1,4,5,5,-1,1475,90,1729,422
data (9884).jpg,1,4,5,5,-1,1085,49,1314,356
data (9885).jpg,2,3,6,5,-1,994,128,1456,823
data (9886).jpg,1,4,6,1,-1,623,98,1009,516
data (9888).jpg,1,3,3,5,-1,1592,154,1760,371
data (9889).jpg,1,4,5,5,-1,989,324,1347,848
data (9890).jpg,1,4,4,5,-1,975,58,1313,718
data (9891).jpg,2,3,4,1,-1,1040,246,1537,816
data (9892).jpg,1,3,1,1,-1,621,193,878,586
data (9892).jpg,1,5,1,5,-1,1396,390,1745,813
data (9896).jpg,1,4,6,5,-1,530,832,713,1056
data (9897).jpg,1,4,6,5,-1,548,811,716,1040
data (9898).jpg,2,5,6,5,-1,350,779,546,1028
data (9899).jpg,2,4,6,5,-1,1311,347,1440,576
data (9900).jpg,1,4,2,5,-1,1172,127,1314,366
data (9901).jpg,1,3,5,1,-1,342,578,942,1264
data (9902).jpg,1,4,5,1,-1,473,559,786,905
data (9907).jpg,1,3,3,1,-1,265,764,415,916
data (9907).jpg,1,4,1,5,-1,681,668,854,864
data (9907).jpg,1,3,1,1,-1,284,945,465,1164
data (9908).jpg,1,4,3,5,-1,339,723,573,1121
data (9910).jpg,1,3,4,5,-1,260,852,739,1517
data (9913).jpg,1,3,5,1,-1,378,1044,649,1335
data (9916).jpg,1,3,5,1,-1,387,572,578,812
data (9916).jpg,1,4,5,5,-1,44,721,218,1004
data (9917).jpg,1,3,5,1,-1,474,760,541,848
data (9917).jpg,2,3,5,1,-1,913,851,984,925
data (9917).jpg,1,3,5,1,-1,34,856,113,918
data (9920).jpg,1,3,5,1,-1,604,898,711,1018
data (9920).jpg,1,4,4,5,-1,145,956,280,1154
data (9921).jpg,2,3,4,1,-1,310,809,436,963
data (9921).jpg,1,3,5,1,-1,590,602,724,760
data (9922).jpg,1,3,4,1,-1,642,710,754,864
data (9923).jpg,1,3,1,1,-1,183,1027,708,1639
data (9924).jpg,1,3,1,5,-1,173,862,668,1497
data (9925).jpg,1,4,5,5,-1,386,1053,750,1450
data (9928).jpg,1,4,1,5,-1,291,856,520,1204
data (9929).jpg,1,4,3,1,-1,567,1009,896,1398
data (9930).jpg,1,4,3,1,-1,217,1036,758,1676
data (9934).jpg,1,2,5,1,-1,516,370,814,702
data (9935).jpg,1,2,5,1,-1,466,531,730,798
data (9936).jpg,1,2,5,1,-1,631,353,932,736
data (9937).jpg,1,2,3,1,-1,529,505,829,822
data (9938).jpg,1,2,3,1,-1,576,407,841,742
data (9939).jpg,1,2,6,1,-1,625,542,876,838
data (9940).jpg,1,3,5,1,-1,334,742,567,988
data (9941).jpg,1,3,5,1,-1,324,668,615,962
data (9942).jpg,1,3,5,1,-1,606,22,1186,522
data (9943).jpg,1,3,6,1,-1,550,95,1127,627
data (9944).jpg,1,3,5,1,-1,527,55,1131,651
data (9945).jpg,2,4,4,5,-1,542,384,707,657
data (9946).jpg,2,4,4,5,-1,463,210,699,583
data (9948).jpg,1,4,5,5,-1,274,527,648,1017
data (9949).jpg,1,4,4,5,-1,494,972,595,1106
data (9950).jpg,2,4,1,5,-1,500,928,601,1052
data (9951).jpg,1,2,6,5,-1,292,682,737,1254
data (9952).jpg,1,2,5,5,-1,335,770,719,1247
data (9953).jpg,1,2,5,5,-1,141,911,486,1335
data (9956).jpg,1,2,5,2,-1,193,781,750,1511
data (9957).jpg,1,2,5,2,-1,342,929,553,1229
data (9958).jpg,1,4,6,5,-1,459,737,604,903
data (9959).jpg,1,5,5,5,-1,525,233,800,580
data (9959).jpg,1,4,5,5,-1,112,337,280,537
data (9959).jpg,1,5,5,5,-1,13,406,134,554
data (9961).jpg,1,5,5,5,-1,261,629,614,1112
data (9962).jpg,1,5,4,5,-1,406,438,834,1084
data (9964).jpg,1,3,5,1,-1,130,838,433,1316
data (9964).jpg,1,3,4,1,-1,579,820,837,1093
data (9967).jpg,1,4,4,5,-1,498,425,695,739
data (9968).jpg,1,3,4,5,-1,615,478,796,747
data (9969).jpg,2,3,1,5,-1,657,801,838,1057
